Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,player_id
RR Patel,Kenya,2008,0,0.0,0.0,0.0,0.0,0.0,7fa6bd8e
RR Patel,Kenya,2009/10,1,0.0,0.0,0.0,0.0,0.0,7fa6bd8e
RR Patel,Kenya,2011/12,5,0.0,0.0,0.0,0.0,0.0,7fa6bd8e
RR Patel,Kenya,2012/13,10,2.0,2.0,17.0,1.0,8.5,7fa6bd8e
RR Patel,Kenya,2013,12,2.0,2.0,17.0,1.0,8.5,7fa6bd8e
RR Patel,Kenya,2013/14,16,2.0,2.0,17.0,1.0,8.5,7fa6bd8e
RR Patel,Kenya,2019,22,3.0,3.0,26.0,1.0,8.67,7fa6bd8e
RR Patel,Kenya,2019/20,25,4.0,6.0,56.0,2.0,9.0,7fa6bd8e
RR Patel,Kenya,2021/22,30,7.0,15.0,104.0,4.0,7.43,7fa6bd8e
RR Patel,Kenya,2022,36,12.0,29.0,198.0,9.0,7.13,7fa6bd8e
RR Patel,Kenya,2022/23,45,15.0,33.5,224.0,12.0,6.78,7fa6bd8e
RR Patel,Kenya,2023,51,18.0,43.5,275.0,16.0,6.5,7fa6bd8e
RR Patel,Kenya,2023/24,61,26.0,68.5,397.0,25.0,6.0,7fa6bd8e
RR Patel,Kenya,2024,67,29.0,75.5,446.0,28.0,6.1,7fa6bd8e
RR Patel,Kenya,2024/25,76,36.0,97.5,588.0,37.0,6.17,7fa6bd8e
RR Rossouw,South Africa,2014/15,0,0.0,0.0,0.0,0.0,0.0,cad00a4d
RR Rossouw,South Africa,2015,6,0.0,0.0,0.0,0.0,0.0,cad00a4d
RR Rossouw,South Africa,2015/16,10,0.0,0.0,0.0,0.0,0.0,cad00a4d
RR Rossouw,South Africa,2022,15,0.0,0.0,0.0,0.0,0.0,cad00a4d
RR Rossouw,South Africa,2022/23,18,0.0,0.0,0.0,0.0,0.0,cad00a4d
RR Sarwan,West Indies,2007/08,0,0.0,0.0,0.0,0.0,0.0,36d33dd0
RR Sarwan,West Indies,2008/09,2,1.0,2.0,10.0,2.0,5.0,36d33dd0
RR Sarwan,West Indies,2009,5,1.0,2.0,10.0,2.0,5.0,36d33dd0
RR Sarwan,West Indies,2010,11,1.0,2.0,10.0,2.0,5.0,36d33dd0
RR Saun,Costa Rica,2024,0,0.0,0.0,0.0,0.0,0.0,acb6ee37
RR Sharan,Cambodia,2023,0,0.0,0.0,0.0,0.0,0.0,7cff331d
RR Sharan,Cambodia,2023/24,5,3.0,6.0,42.0,2.0,7.0,7cff331d
RR Sharan,Cambodia,2024,18,14.0,44.5,303.0,10.0,6.78,7cff331d
RR Watson,Scotland,2007/08,0,0.0,0.0,0.0,0.0,0.0,a670d624
RR Watson,Scotland,2008,2,0.0,0.0,0.0,0.0,0.0,a670d624
RR Watson,Scotland,2009,6,1.0,3.0,18.0,1.0,6.0,a670d624
RR Watson,Scotland,2009/10,8,3.0,7.0,58.0,3.0,8.67,a670d624
RS Bopara,England,2008,0,0.0,0.0,0.0,0.0,0.0,7ca5e05d
RS Bopara,England,2008/09,1,0.0,0.0,0.0,0.0,0.0,7ca5e05d
RS Bopara,England,2009,2,0.0,0.0,0.0,0.0,0.0,7ca5e05d
RS Bopara,England,2010,8,0.0,0.0,0.0,0.0,0.0,7ca5e05d
RS Bopara,England,2011,11,0.0,0.0,0.0,0.0,0.0,7ca5e05d
RS Bopara,England,2011/12,15,4.0,10.399999618530273,62.0,6.0,5.81,7ca5e05d
RS Bopara,England,2012,19,7.0,17.399999618530273,109.0,9.0,6.2,7ca5e05d
RS Bopara,England,2012/13,21,8.0,19.399999618530273,129.0,9.0,6.67,7ca5e05d
RS Bopara,England,2013,22,9.0,21.399999618530273,141.0,9.0,6.6,7ca5e05d
RS Bopara,England,2013/14,26,12.0,27.399999618530273,222.0,9.0,8.32,7ca5e05d
RS Bopara,England,2014,36,19.0,50.39999961853027,349.0,16.0,7.29,7ca5e05d
RS Fernando,Sri Lanka,2023,0,0.0,0.0,0.0,0.0,0.0,24d72446
RS Morton,West Indies,2005/06,0,0.0,0.0,0.0,0.0,0.0,2f8a9682
RS Morton,West Indies,2007,1,0.0,0.0,0.0,0.0,0.0,2f8a9682
RS Morton,West Indies,2007/08,3,0.0,0.0,0.0,0.0,0.0,2f8a9682
RS Morton,West Indies,2009/10,5,0.0,0.0,0.0,0.0,0.0,2f8a9682
RSK Samson,Vanuatu,2022,0,0.0,0.0,0.0,0.0,0.0,2999e5b3
RT Lyons,Scotland,2009/10,0,0.0,0.0,0.0,0.0,0.0,7d32d965
RT Ponting,Australia,2004/05,0,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2005,1,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2005/06,2,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2006/07,4,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2007/08,5,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2008,10,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2008/09,11,0.0,0.0,0.0,0.0,0.0,7d415ea5
RT Ponting,Australia,2009,15,0.0,0.0,0.0,0.0,0.0,7d415ea5
RTM Mendis,Sri Lanka,2021,0,0.0,0.0,0.0,0.0,0.0,1be67d37
RTM Mendis,Sri Lanka,2024,2,2.0,4.0,22.0,1.0,5.5,1be67d37
RV Uthappa,India,2007/08,0,0.0,0.0,0.0,0.0,0.0,1c17e270
RV Uthappa,India,2011/12,9,0.0,0.0,0.0,0.0,0.0,1c17e270
RV Uthappa,India,2015,11,0.0,0.0,0.0,0.0,0.0,1c17e270
RV Viraj,Cambodia,2024,0,0.0,0.0,0.0,0.0,0.0,a744d530
RW Chakabva,Zimbabwe,2008/09,0,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2011/12,1,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2015,2,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2015/16,3,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2019,5,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2019/20,8,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2021,12,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2022,26,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Chakabva,Zimbabwe,2022/23,41,0.0,0.0,0.0,0.0,0.0,2f0d7e4a
RW Price,Zimbabwe,2008/09,0,0.0,0.0,0.0,0.0,0.0,67af6f81
RW Price,Zimbabwe,2009/10,4,4.0,16.0,52.0,5.0,3.25,67af6f81
RW Price,Zimbabwe,2010,5,5.0,20.0,70.0,6.0,3.5,67af6f81
RW Price,Zimbabwe,2011,9,9.0,35.0,164.0,11.0,4.73,67af6f81
RW Price,Zimbabwe,2011/12,11,11.0,43.0,226.0,13.0,5.28,67af6f81
RW Price,Zimbabwe,2012/13,15,15.0,58.30000019073486,359.0,13.0,6.16,67af6f81
RWT Key,England,2009,0,0.0,0.0,0.0,0.0,0.0,bcb01d8c
Raag Kapur,Hong Kong,2019/20,0,0.0,0.0,0.0,0.0,0.0,296358c9
Raag Kapur,Hong Kong,2022/23,4,3.0,7.0,49.0,1.0,7.0,296358c9
Raag Kapur,Hong Kong,2023/24,6,5.0,12.0,90.0,3.0,7.48,296358c9
Raaz Mohammad,Finland,2021,0,0.0,0.0,0.0,0.0,0.0,f83b77f9
Raaz Mohammad,Finland,2022,4,3.0,5.0,49.0,0.0,9.8,f83b77f9
Raaz Mohammad,Finland,2023,11,10.0,30.0,182.0,10.0,6.66,f83b77f9
Raaz Mohammad,Finland,2024,16,15.0,44.39999961853027,302.0,15.0,7.17,f83b77f9
Raees Ahmadzai,Afghanistan,2009/10,0,0.0,0.0,0.0,0.0,0.0,cffce71d
Raees Ahmadzai,Afghanistan,2010,6,0.0,0.0,0.0,0.0,0.0,cffce71d
Rafaqat Ali,Norway,2023,0,0.0,0.0,0.0,0.0,0.0,b3f90695
Rafatullah Mohmand,Pakistan,2015/16,0,0.0,0.0,0.0,0.0,0.0,9211d267
Rafiullah,Oman,2022/23,0,0.0,0.0,0.0,0.0,0.0,369cc49c
Rafiullah,Oman,2023,7,7.0,20.0,183.0,10.0,9.15,369cc49c
Rafiullah,Oman,2023/24,13,11.0,30.0,287.0,12.0,9.6,369cc49c
Rafiullah,Oman,2024,16,12.0,33.0,304.0,12.0,9.28,369cc49c
Rahat Ali,Czech Republic,2023,0,0.0,0.0,0.0,0.0,0.0,3cc13c68
Rahat Ali,Czech Republic,2024,2,2.0,4.0,41.0,1.0,10.25,3cc13c68
Rahel Khan,Sweden,2021,0,0.0,0.0,0.0,0.0,0.0,c443b748
Rahman Ademi,Serbia,2019/20,0,0.0,0.0,0.0,0.0,0.0,a9fd6ca3
Rahman Ademi,Serbia,2023,2,0.0,0.0,0.0,0.0,0.0,a9fd6ca3
Rahman Ademi,Serbia,2024,6,3.0,7.0,57.0,1.0,8.14,a9fd6ca3
Rahmanullah Gurbaz,Afghanistan,2019,0,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2019/20,4,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2020/21,10,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2021/22,13,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2022,20,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2022/23,32,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2023,41,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2023/24,43,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmanullah Gurbaz,Afghanistan,2024,55,0.0,0.0,0.0,0.0,0.0,0bacade8
Rahmat Shah,Afghanistan,2023/24,0,0.0,0.0,0.0,0.0,0.0,f9c29fcd
Rahmatullah Mangal,France,2021,0,0.0,0.0,0.0,0.0,0.0,ec106638
Rahmatullah Mangal,France,2022,4,4.0,14.0,81.0,5.0,5.78,ec106638
Rahmatullah Mangal,France,2023,9,9.0,30.200000762939453,192.0,11.0,6.34,ec106638
Rahmatullah Mangal,France,2024,18,18.0,55.70000076293945,350.0,21.0,6.23,ec106638
Raja Adeel,Spain,2019/20,0,0.0,0.0,0.0,0.0,0.0,7ee25c46
Raja Adeel,Spain,2021,5,5.0,18.0,71.0,5.0,3.94,7ee25c46
Raja Adeel,Spain,2022,8,8.0,30.0,134.0,11.0,4.43,7ee25c46
Raja Adeel,Spain,2022/23,16,16.0,52.0,262.0,15.0,5.12,7ee25c46
Raja Adeel,Spain,2024,20,20.0,68.0,385.0,19.0,5.63,7ee25c46
Raja Shoaib,South Korea,2022/23,0,0.0,0.0,0.0,0.0,0.0,7b0ea09e
Raja Shoaib,South Korea,2024,4,0.0,0.0,0.0,0.0,0.0,7b0ea09e
Rajab Hussain,Hong Kong,2024,0,0.0,0.0,0.0,0.0,0.0,b5a62769
Rajkumar Rajendran,Malaysia,2024,0,0.0,0.0,0.0,0.0,0.0,33ef1bd5
Rakibul Hasan,Bangladesh,2023,0,0.0,0.0,0.0,0.0,0.0,77768f72
Rakibul Hasan,Italy,2019,0,0.0,0.0,0.0,0.0,0.0,b75b7b09
Ram Krishan,Estonia,2023,0,0.0,0.0,0.0,0.0,0.0,b648094c
Ramanjot Singh,Slovenia,2022,0,0.0,0.0,0.0,0.0,0.0,a40710b9
Ramanjot Singh,Slovenia,2024,4,2.0,3.0,31.0,0.0,10.33,a40710b9
Rameez Khan,Romania,2024,0,0.0,0.0,0.0,0.0,0.0,ee86a890
Rameez Shahzad,United Arab Emirates,2016/17,0,0.0,0.0,0.0,0.0,0.0,e045c165
Rameez Shahzad,United Arab Emirates,2017,5,0.0,0.0,0.0,0.0,0.0,e045c165
Rameez Shahzad,United Arab Emirates,2018/19,8,0.0,0.0,0.0,0.0,0.0,e045c165
Rameez Shahzad,United Arab Emirates,2019,11,0.0,0.0,0.0,0.0,0.0,e045c165
Rameez Shahzad,United Arab Emirates,2019/20,15,0.0,0.0,0.0,0.0,0.0,e045c165
Raqibul Hasan,Bangladesh,2008/09,0,0.0,0.0,0.0,0.0,0.0,17efdeb8
Raqibul Hasan,Bangladesh,2009,1,0.0,0.0,0.0,0.0,0.0,17efdeb8
Raqibul Hasan,Bangladesh,2009/10,4,0.0,0.0,0.0,0.0,0.0,17efdeb8
Rasheed Ali Mamadkhel,Slovenia,2024,0,0.0,0.0,0.0,0.0,0.0,72c38d77
Rasheed Rassam,Maldives,2023,0,0.0,0.0,0.0,0.0,0.0,bde62f47
Rasheed Rassam,Maldives,2023/24,2,2.0,3.0,30.0,0.0,10.0,bde62f47
Rashid Hashmi,Croatia,2024,0,0.0,0.0,0.0,0.0,0.0,727b313a
Rashid Khan,Afghanistan,2015/16,0,0.0,0.0,0.0,0.0,0.0,5f547c8b
Rashid Khan,Afghanistan,2016/17,14,14.0,55.0,376.0,19.0,6.83,5f547c8b
Rashid Khan,Afghanistan,2017,24,24.0,91.0,553.0,40.0,6.03,5f547c8b
Rashid Khan,Afghanistan,2017/18,27,27.0,102.0,603.0,42.0,5.86,5f547c8b
Rashid Khan,Afghanistan,2018/19,29,29.0,110.0,645.0,47.0,5.82,5f547c8b
Rashid Khan,Afghanistan,2019,32,32.0,122.0,718.0,58.0,5.85,5f547c8b
Rashid Khan,Afghanistan,2019/20,36,36.0,137.0,826.0,64.0,6.0,5f547c8b
Rashid Khan,Afghanistan,2020/21,42,42.0,161.0,975.0,72.0,6.03,5f547c8b
Rashid Khan,Afghanistan,2021/22,45,45.0,171.0,1051.0,78.0,6.13,5f547c8b
Rashid Khan,Afghanistan,2022,52,52.0,197.20000076293945,1208.0,88.0,6.11,5f547c8b
Rashid Khan,Afghanistan,2022/23,65,65.0,246.20000076293945,1528.0,101.0,6.19,5f547c8b
Rashid Khan,Afghanistan,2023,74,74.0,282.20000076293945,1733.0,112.0,6.13,5f547c8b
Rashid Khan,Afghanistan,2023/24,76,76.0,290.20000076293945,1776.0,113.0,6.11,5f547c8b
Rashid Khan,Afghanistan,2024,79,79.0,302.20000076293945,1821.0,121.0,6.02,5f547c8b
Rashid Khan,Nepal,2019/20,0,0.0,0.0,0.0,0.0,0.0,69cccff3
Rashid Khan,Nepal,2023/24,1,1.0,4.0,19.0,0.0,4.75,69cccff3
Raunaq Kapur,Hong Kong,2024,0,0.0,0.0,0.0,0.0,0.0,8831b92e
Ravi Bishnoi,India,2021/22,0,0.0,0.0,0.0,0.0,0.0,df064e1a
Ravi Bishnoi,India,2022,4,4.0,16.0,108.0,4.0,6.75,df064e1a
Ravi Bishnoi,India,2023,10,10.0,38.39999961853027,274.0,16.0,7.09,df064e1a
Ravi Bishnoi,India,2023/24,16,16.0,62.39999961853027,427.0,25.0,6.82,df064e1a
Ravi Bishnoi,India,2024,24,24.0,93.39999961853027,703.0,36.0,7.51,df064e1a
Ravi Bishnoi,India,2024/25,32,32.0,124.39999961853027,910.0,48.0,7.3,df064e1a
Ravinder Singh,Malta,2019/20,0,0.0,0.0,0.0,0.0,0.0,710e1a5c
Ravinder Singh,Malta,2020,2,2.0,6.0,72.0,1.0,12.0,710e1a5c
Ravinder Singh,Malta,2021,5,2.0,6.0,72.0,1.0,12.0,710e1a5c
Ravinderpal Singh,Canada,2019,0,0.0,0.0,0.0,0.0,0.0,f80682f8
Ravinderpal Singh,Canada,2019/20,6,0.0,0.0,0.0,0.0,0.0,f80682f8
Ravinderpal Singh,Canada,2021/22,12,0.0,0.0,0.0,0.0,0.0,f80682f8
Ravinderpal Singh,Canada,2022/23,22,0.0,0.0,0.0,0.0,0.0,f80682f8
Ravinderpal Singh,Canada,2024,29,2.0,1.100000023841858,14.0,2.0,12.0,f80682f8
Rayhaan Ahmed,Austria,2021,0,0.0,0.0,0.0,0.0,0.0,d9de31d4
Raza Hasan,Pakistan,2012,0,0.0,0.0,0.0,0.0,0.0,4f7279a4
Raza Hasan,Pakistan,2012/13,3,3.0,11.0,80.0,3.0,7.27,4f7279a4
Raza Hasan,Pakistan,2014/15,7,7.0,26.0,154.0,6.0,5.93,4f7279a4
Raza Iqbal,Norway,2019,0,0.0,0.0,0.0,0.0,0.0,eee46f77
Raza Iqbal,Norway,2021,5,4.0,13.0,85.0,5.0,6.53,eee46f77
Raza Iqbal,Norway,2022,10,9.0,32.0,168.0,12.0,5.32,eee46f77
Raza Iqbal,Norway,2023,18,16.0,54.20000076293945,294.0,20.0,5.46,eee46f77
Raza Iqbal,Norway,2024,23,21.0,70.60000038146973,422.0,30.0,5.99,eee46f77
Raza-ur-Rehman,Canada,2011/12,0,0.0,0.0,0.0,0.0,0.0,d146924b
Raza-ur-Rehman,Canada,2012/13,1,0.0,0.0,0.0,0.0,0.0,d146924b
Raza-ur-Rehman,Canada,2013/14,3,1.0,3.0,24.0,0.0,8.0,d146924b
Razmal Shigiwal,Austria,2019,0,0.0,0.0,0.0,0.0,0.0,60cc80ac
Razmal Shigiwal,Austria,2021,5,0.0,0.0,0.0,0.0,0.0,60cc80ac
Razmal Shigiwal,Austria,2022,12,3.0,8.0,54.0,2.0,6.75,60cc80ac
Razmal Shigiwal,Austria,2023,29,3.0,8.0,54.0,2.0,6.75,60cc80ac
Rehan Ahmed,England,2022/23,0,0.0,0.0,0.0,0.0,0.0,0ecb4de6
Rehan Ahmed,England,2023,2,2.0,5.0,37.0,1.0,7.4,0ecb4de6
Rehan Ahmed,England,2023/24,3,3.0,9.0,64.0,3.0,7.18,0ecb4de6
Rehman Abdul,Italy,2019,0,0.0,0.0,0.0,0.0,0.0,83fc78e8
Rhys Burinaga,Philippines,2024,0,0.0,0.0,0.0,0.0,0.0,a6cbe67b
Riaz Afridi,Czech Republic,2023,0,0.0,0.0,0.0,0.0,0.0,281ce63c
Riaz Afridi,Czech Republic,2024,3,3.0,9.300000190734863,65.0,1.0,6.84,281ce63c
Riazat Ali Shah,Uganda,2019,0,0.0,0.0,0.0,0.0,0.0,269cc4ff
Riazat Ali Shah,Uganda,2021,4,3.0,7.400000095367432,58.0,1.0,7.56,269cc4ff
Riazat Ali Shah,Uganda,2021/22,14,10.0,27.40000009536743,216.0,7.0,7.8,269cc4ff
Riazat Ali Shah,Uganda,2022,25,17.0,48.40000009536743,338.0,20.0,6.98,269cc4ff
Riazat Ali Shah,Uganda,2023,38,27.0,80.40000009536743,572.0,24.0,7.1,269cc4ff
Riazat Ali Shah,Uganda,2023/24,48,34.0,99.40000009536743,710.0,33.0,7.13,269cc4ff
Riazat Ali Shah,Uganda,2024,57,43.0,124.40000009536743,851.0,40.0,6.82,269cc4ff
Riazat Ali Shah,Uganda,2024/25,61,45.0,126.40000009536743,872.0,41.0,6.98,269cc4ff
Rishad Hossain,Bangladesh,2022/23,0,0.0,0.0,0.0,0.0,0.0,5935d694
Rishad Hossain,Bangladesh,2023,1,1.0,3.0,19.0,1.0,6.33,5935d694
Rishad Hossain,Bangladesh,2023/24,3,2.0,6.0,41.0,2.0,6.83,5935d694
Rishad Hossain,Bangladesh,2024,9,8.0,25.0,182.0,6.0,7.27,5935d694
Rishad Hossain,Bangladesh,2024/25,24,23.0,77.0,567.0,29.0,7.36,5935d694
Ritik Tomar,Czech Republic,2022,0,0.0,0.0,0.0,0.0,0.0,6de51a8e
Ritik Tomar,Czech Republic,2023,15,13.0,33.0,283.0,8.0,8.57,6de51a8e
Ritik Tomar,Czech Republic,2024,17,15.0,36.0,312.0,9.0,8.72,6de51a8e
Riyaz Kajalwala,Cyprus,2022,0,0.0,0.0,0.0,0.0,0.0,9bfb8edc
Rizwan Butt,Bahrain,2022/23,0,0.0,0.0,0.0,0.0,0.0,e741ed8f
Rizwan Butt,Bahrain,2023,18,17.0,63.0,485.0,27.0,7.69,e741ed8f
Rizwan Butt,Bahrain,2023/24,23,22.0,82.5,624.0,35.0,7.53,e741ed8f
Rizwan Butt,Bahrain,2024,31,30.0,112.5,790.0,54.0,7.0,e741ed8f
Rizwan Butt,Bahrain,2024/25,35,34.0,125.5,920.0,57.0,7.35,e741ed8f
Rizwan Cheema,Canada,2008/09,0,0.0,0.0,0.0,0.0,0.0,3a026eb4
Rizwan Cheema,Canada,2009/10,4,4.0,14.0,87.0,3.0,6.21,3a026eb4
Rizwan Cheema,Canada,2011/12,8,7.0,24.0,182.0,4.0,7.62,3a026eb4
Rizwan Cheema,Canada,2012/13,12,11.0,37.0,289.0,6.0,7.84,3a026eb4
Rizwan Cheema,Canada,2013/14,14,13.0,44.0,338.0,8.0,7.71,3a026eb4
Rizwan Cheema,Canada,2019,16,15.0,50.0,382.0,9.0,7.66,3a026eb4
Rizwan Cheema,Canada,2019/20,22,15.0,50.0,382.0,9.0,7.66,3a026eb4
Rizwan Haider,Malaysia,2022/23,0,0.0,0.0,0.0,0.0,0.0,dc60abdc
Rizwan Haider,Malaysia,2023,11,10.0,36.400001525878906,269.0,18.0,7.33,dc60abdc
Rizwan Haider,Malaysia,2023/24,19,17.0,50.60000133514404,360.0,21.0,6.92,dc60abdc
Rizwan Haider,Malaysia,2024,22,20.0,59.60000133514404,440.0,24.0,7.22,dc60abdc
Rizwan Mahmood,Denmark,2019,0,0.0,0.0,0.0,0.0,0.0,56e771ef
Rizwan Mahmood,Denmark,2021,5,0.0,0.0,0.0,0.0,0.0,56e771ef
Rizwan Mahmood,Denmark,2022,7,0.0,0.0,0.0,0.0,0.0,56e771ef
Rizwan Mahmood,Denmark,2023,12,0.0,0.0,0.0,0.0,0.0,56e771ef
Rizwan Mangera,Panama,2021/22,0,0.0,0.0,0.0,0.0,0.0,74d63a44
Robert Raina,Thailand,2019/20,0,0.0,0.0,0.0,0.0,0.0,8e38d470
Robert Raina,Thailand,2023,4,0.0,0.0,0.0,0.0,0.0,8e38d470
Robert Raina,Thailand,2023/24,8,4.0,10.0,41.0,7.0,4.1,8e38d470
Robert Raina,Thailand,2024/25,14,10.0,23.0,134.0,16.0,5.93,8e38d470
Robiul Islam,Bangladesh,2013,0,0.0,0.0,0.0,0.0,0.0,d876610c
Robiul Khan,Spain,2022/23,0,0.0,0.0,0.0,0.0,0.0,649278f3
Rohail Nazir,Pakistan,2023,0,0.0,0.0,0.0,0.0,0.0,522bea89
Rohan Mustafa,United Arab Emirates,2013/14,0,0.0,0.0,0.0,0.0,0.0,d1988788
Rohan Mustafa,United Arab Emirates,2015,3,2.0,6.5,38.0,0.0,5.56,d1988788
Rohan Mustafa,United Arab Emirates,2015/16,4,3.0,8.5,61.0,0.0,7.54,d1988788
Rohan Mustafa,United Arab Emirates,2016/17,16,15.0,45.0,310.0,13.0,6.92,d1988788
Rohan Mustafa,United Arab Emirates,2017,21,19.0,52.40000009536743,389.0,15.0,7.63,d1988788
Rohan Mustafa,United Arab Emirates,2018/19,24,22.0,59.59999990463257,436.0,19.0,7.46,d1988788
Rohan Mustafa,United Arab Emirates,2019,27,25.0,69.7000002861023,507.0,20.0,7.4,d1988788
Rohan Mustafa,United Arab Emirates,2019/20,30,28.0,81.7000002861023,590.0,28.0,7.35,d1988788
Rohan Mustafa,United Arab Emirates,2021/22,43,41.0,132.7000002861023,890.0,45.0,6.88,d1988788
Rohan Mustafa,United Arab Emirates,2022,54,52.0,171.99999952316284,1178.0,60.0,6.97,d1988788
Rohan Mustafa,United Arab Emirates,2022/23,55,53.0,175.99999952316284,1218.0,61.0,7.03,d1988788
Rohit Kumar,Romania,2022,0,0.0,0.0,0.0,0.0,0.0,43462314
Rohit Kumar,Romania,2023,2,0.0,0.0,0.0,0.0,0.0,43462314
Rokhan Barakzai,Afghanistan,2015/16,0,0.0,0.0,0.0,0.0,0.0,a35849be
Rony Talukdar,Bangladesh,2015,0,0.0,0.0,0.0,0.0,0.0,8bd614b2
Rony Talukdar,Bangladesh,2022/23,1,0.0,0.0,0.0,0.0,0.0,8bd614b2
Rony Talukdar,Bangladesh,2023,7,0.0,0.0,0.0,0.0,0.0,8bd614b2
Rony Talukdar,Bangladesh,2023/24,8,0.0,0.0,0.0,0.0,0.0,8bd614b2
Rubel Hossain,Bangladesh,2009,0,0.0,0.0,0.0,0.0,0.0,f56cd097
Rubel Hossain,Bangladesh,2011/12,3,3.0,10.199999809265137,93.0,2.0,9.0,f56cd097
Rubel Hossain,Bangladesh,2012/13,5,5.0,16.199999809265137,142.0,3.0,8.66,f56cd097
Rubel Hossain,Bangladesh,2013/14,7,7.0,24.199999809265137,245.0,6.0,9.87,f56cd097
Rubel Hossain,Bangladesh,2014,10,10.0,33.19999980926514,313.0,7.0,9.17,f56cd097
Rubel Hossain,Bangladesh,2016/17,11,10.0,33.19999980926514,313.0,7.0,9.17,f56cd097
Rubel Hossain,Bangladesh,2017/18,14,13.0,45.19999980926514,424.0,14.0,9.19,f56cd097
Rubel Hossain,Bangladesh,2018,22,21.0,76.40000057220459,733.0,23.0,9.44,f56cd097
Rubel Hossain,Bangladesh,2020/21,27,26.0,93.90000057220459,879.0,28.0,9.2,f56cd097
Rumman Raees,Pakistan,2016/17,0,0.0,0.0,0.0,0.0,0.0,1c790f4f
Rumman Raees,Pakistan,2017,1,1.0,3.0,10.0,0.0,3.33,1c790f4f
Rumman Raees,Pakistan,2017/18,2,2.0,7.0,35.0,1.0,4.79,1c790f4f
S Arachchige,Italy,2019,0,0.0,0.0,0.0,0.0,0.0,2a7a3137
S Aravind,India,2015/16,0,0.0,0.0,0.0,0.0,0.0,957532de
S Ashwathnarayana,Hungary,2021,0,0.0,0.0,0.0,0.0,0.0,8f8d30be
S Ashwathnarayana,Hungary,2022,4,0.0,0.0,0.0,0.0,0.0,8f8d30be
S Ateak,Ghana,2019,0,0.0,0.0,0.0,0.0,0.0,a8529363
S Badree,West Indies,2012,0,0.0,0.0,0.0,0.0,0.0,76388dc8
S Badree,West Indies,2012/13,2,2.0,8.0,53.0,1.0,6.62,76388dc8
S Badree,West Indies,2013,8,8.0,32.0,186.0,9.0,5.81,76388dc8
S Badree,West Indies,2013/14,10,10.0,39.0,229.0,12.0,5.88,76388dc8
S Badree,West Indies,2014,20,20.0,79.0,431.0,30.0,5.46,76388dc8
S Badree,West Indies,2015/16,22,22.0,86.0,464.0,31.0,5.39,76388dc8
S Badree,West Indies,2016,28,28.0,109.0,588.0,40.0,5.39,76388dc8
S Badree,West Indies,2016/17,30,30.0,112.0,620.0,40.0,5.74,76388dc8
S Badree,West Indies,2017,32,32.0,120.0,671.0,42.0,5.78,76388dc8
S Badree,West Indies,2018,40,40.0,151.0,856.0,50.0,5.82,76388dc8
S Badrinath,India,2011,0,0.0,0.0,0.0,0.0,0.0,3576e47e
S Banamali,Singapore,2023/24,0,0.0,0.0,0.0,0.0,0.0,4d9dfc7f
S Bangera,Israel,2022,0,0.0,0.0,0.0,0.0,0.0,856fc47a
S Bangera,Israel,2024,3,0.0,0.0,0.0,0.0,0.0,856fc47a
S Barnett,Isle of Man,2024,0,0.0,0.0,0.0,0.0,0.0,e09a869b
S Bau,Papua New Guinea,2015/16,0,0.0,0.0,0.0,0.0,0.0,9a95bebb
S Bau,Papua New Guinea,2017,3,1.0,1.0,11.0,0.0,11.0,9a95bebb
S Bau,Papua New Guinea,2018/19,6,2.0,2.0,18.0,0.0,9.0,9a95bebb
